"","WorkerId","HITId","num_questions","num_missed","ratio_missed","native_english","country_usa","filler1","filler2","fillers_correct"
"192","A2J5N770I859WE","35O6H0UNLSGVTLT48XL3T17KH3D5JY",54,0,0,TRUE,TRUE,1,7,TRUE
"193","A2JR38ES001MRL","3YGYP136419GHYINK2QYP9TXI56NRX",54,0,0,TRUE,TRUE,1,7,TRUE
"194","A2JR38ES001MRL","3YLPJ8OXX8DESMUTBWHUFI9LR374XL",54,0,0,TRUE,TRUE,1,7,TRUE
"195","A2K3HEVVEWLUS4","3ZLW647WALVS9A8SNTRIFNNJ1W032J",54,0,0,TRUE,TRUE,1,7,TRUE
"196","A2K3HEVVEWLUS4","39N6W9XWRDNJ47DNBT5X7LDXJEAGYQ",54,0,0,TRUE,TRUE,6,7,FALSE
"197","A2K3HEVVEWLUS4","3VGZ74AYTGG614CIF1N8AULEGQSCGE",54,0,0,TRUE,TRUE,1,7,TRUE
"198","A2KGELV8JP76TJ","32K26U12DNOZOT8R4SH5U166P7HVDG",54,0,0,TRUE,TRUE,1,7,TRUE
"199","A2KMED79GMTHF9","3P520RYKCH64714YKWPH03GVYJB5UU",54,0,0,TRUE,TRUE,1,5,FALSE
"200","A2L3TUL384L59H","3SU800BH86ST0NNW4ODKYEBMUFXQUR",54,0,0,TRUE,TRUE,1,7,TRUE
"201","A2L3X4ZZ0J2DZ2","3ULIZ0H1VA5OY4D0I8FXP1BYNMD15Q",54,0,0,TRUE,TRUE,1,7,TRUE
"202","A2LQJPUNUO9Z7I","3K8CQCU3KE1LPUZ9JW04C81EAKLNW0",54,0,0,TRUE,TRUE,1,7,TRUE
"203","A2M64C76K8WFF","371QPA24C2OQJ6OQJ4XVSHHC3PYT18",54,0,0,TRUE,TRUE,1,7,TRUE
"204","A2MCG5W6LHSRG9","3U74KRR67MLTXDVFORVTPOUF6Q3TNG",54,0,0,TRUE,TRUE,1,7,TRUE
"205","A2MCG5W6LHSRG9","391FPZIE4CMGNUOTLYQQP0JL2QCHUS",54,0,0,TRUE,TRUE,1,7,TRUE
"206","A2MLHV64M4T90H","30EV7DWJTVVH7EOHZGWBVU08Q2WY60",54,0,0,TRUE,TRUE,1,7,TRUE
"207","A2MOA34S13GTHS","3CRWSLD91K472357G9UUIZZS2SCOMP",54,0,0,TRUE,TRUE,5,5,FALSE
"208","A2MPA2HU1DF1ZZ","3QGTX7BCHP2LT0Y8QJOPHVVA01Q5ZJ",54,0,0,TRUE,TRUE,1,7,TRUE
"209","A2MX0EF342FY3P","3D1UCPY6GG93VPAH3A0JPE0MNWS38M",54,0,0,TRUE,TRUE,1,7,TRUE
"210","A2MZTACGUOOMDO","36BTXXLZ2V8UVQ8H2XB2Q0NXROBR46",54,0,0,TRUE,TRUE,1,7,TRUE
"211","A2NAKIXS3DVGAA","3P888QFVX3UYNI3Z821BZ8JXCT9QOE",54,0,0,TRUE,TRUE,1,7,TRUE
"212","A2NT3OQZUUZPEO","3KTCJ4SCVG1M6BY6A7WJ63MK9H31MG",54,0,0,TRUE,TRUE,1,7,TRUE
"213","A2NT3OQZUUZPEO","3QHITW7OYO99LE9YYJWTYDZSMAGAQ5",54,0,0,TRUE,TRUE,1,7,TRUE
"214","A2NT5QSDTUUHOA","3IH9TRB0FBZ0AS8FPSYREAF3S8J1I0",54,0,0,TRUE,TRUE,4,5,FALSE
"215","A2NXHJ905WLGAA","3VDI8GSXAFT4P1M5YP7388PVR1X8GZ",54,0,0,TRUE,TRUE,1,7,TRUE
"216","A2OVX9UW5WANQE","38F60IALAGHQCH38NLTVECY2YXT0TD",54,0,0,TRUE,TRUE,1,7,TRUE
"217","A2OVX9UW5WANQE","35JDMRECC49LY2WWBST30ILH125EG9",54,0,0,TRUE,TRUE,1,7,TRUE
"218","A2PLJREKV92BZN","32CAVSKPCEP5JJ3FJ9N5XD3EM35U10",54,0,0,TRUE,TRUE,1,7,TRUE
"219","A2PTTSUG7NF42Q","3DA79LNS59VMT92568BEGAW919CT30",54,0,0,TRUE,TRUE,1,7,TRUE
"220","A2QI7E49C9VLQ7","3WRAAIUSBJZTUBAAKXRLSLVLKFTAXX",54,1,0.0185185185185185,FALSE,FALSE,5,6,FALSE
"221","A2QTHPW752A2WX","3D5G8J4N5A465I4OQIHKZ5OSST5TVX",54,0,0,TRUE,TRUE,1,7,TRUE
"222","A2R02DYCDLY75U","3SR6AEG6W5TX438YVZNFSLPYZGCYH1",54,0,0,TRUE,TRUE,1,7,TRUE
"223","A2R0YYUAWNT7UD","38B7Q9C28G526DG9R44VWD7HHTC69K",54,0,0,TRUE,TRUE,1,7,TRUE
"224","A2R0YYUAWNT7UD","3D1UCPY6GG93VPAH3A0JPE0MMU283W",54,0,0,TRUE,TRUE,1,7,TRUE
"225","A2R9OK4M877ZCC","3ECKRY5B1QWX5OTNX37J64ZF5NVIZ5",54,0,0,FALSE,TRUE,1,6,FALSE
"226","A2RVFMCKSSEHDV","3L21G7IH47WM0SNKTAKU0Y9RIRGY12",54,0,0,TRUE,TRUE,1,7,TRUE
"227","A2RVFMCKSSEHDV","3LN50BUKPVB5HLZNVX6U7MPTBQTPLB",54,0,0,TRUE,TRUE,1,7,TRUE
"228","A2S4M32VW9AP5G","3URJ6VVYUPNRYDG1A5UYW5ISG1RO4U",54,0,0,TRUE,TRUE,1,6,FALSE
"229","A2T1LNI80EPOQR","3ZQA3IO31BRA6EJINNBWY7BP4HHO1H",54,0,0,TRUE,TRUE,1,7,TRUE
"230","A2T675UCHNTSSW","33W1NHWFYHLNE29YRF6NKB1OG4BTZX",54,0,0,TRUE,TRUE,1,7,TRUE
"231","A2TVJTQ4VXATE6","39RRBHZ0AU12RUDNWA62LTP9DPRVZF",54,0,0,TRUE,TRUE,1,7,TRUE
"232","A2TVJTQ4VXATE6","3UOMW19E6D68L7NYY54H6XUPQHE5CP",54,0,0,TRUE,TRUE,1,7,TRUE
"233","A2U5DWGXEAIWYE","3UUIU9GZC55P7OP9KRZ7V7UTF545T3",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"234","A2UETT92P31OCW","3TCFMTM8HEOWZ7UD0PDZRU8M3CM12P",54,0,0,TRUE,TRUE,1,7,TRUE
"235","A2UIGDOLX5RV95","3IVEC1GSLPZW53SL7AJRQBU35N81JC",54,0,0,TRUE,TRUE,1,7,TRUE
"236","A2UISTPVTDPOOG","33EEIIWHK77TD2CW9ENPU0D58M6VQL",54,0,0,TRUE,TRUE,1,7,TRUE
"237","A2UZC574AOQP00","3DW3BNF1GHIN7YC0NK6P89S5EGKV8A",54,0,0,TRUE,TRUE,1,7,TRUE
"238","A2UZC574AOQP00","3XWUWJ18TLQLSGUDLXXP8F8BWYEUU6",54,0,0,TRUE,TRUE,1,6,FALSE
"239","A2V27A9GZA1NR2","3X0EMNLXEPP8DQBH9180UVNV3QKVPU",54,0,0,TRUE,TRUE,1,7,TRUE
"240","A2V27A9GZA1NR2","3VZYA8PITOYORFSIMPBXBWSOHSH50W",54,0,0,TRUE,TRUE,1,7,TRUE
"241","A2VE2JM0RFYIOU","336OE47KI2KYXZ8ILNMVMPVRWNNVWP",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"242","A2VE2JM0RFYIOU","37VE3DA4YUH1RVFNL79VKARXD55HBB",54,0,0,TRUE,TRUE,1,7,TRUE
"243","A2VO8C41JJIQY9","3J9UN9O9J3SWYE73BRFRC6BT0V20J8",54,1,0.0185185185185185,FALSE,TRUE,1,7,TRUE
"244","A2VRDE2FHCBMF8","33K3E8REWWVFBNHVNZ77WUPQURT8XR",54,0,0,FALSE,TRUE,1,7,TRUE
"245","A2VRDE2FHCBMF8","3VJ4PFXFJ371D7GFFSGY8EWHPVMAUA",54,0,0,FALSE,FALSE,1,7,TRUE
"246","A2WHC086WNUQNB","3VDVA3ILIDFME12KZ4YOTY2NDVR1G8",54,0,0,TRUE,TRUE,1,7,TRUE
"247","A2XG2J3QQPIJ4C","3ZZAYRN1I6RBFYVRP6V64DUKW08TOV",54,0,0,TRUE,TRUE,1,7,TRUE
"248","A2XK59FYAFO9EX","308KJXFUJR6MDU1QFNQO3IAF7J4TAW",54,0,0,TRUE,TRUE,1,7,TRUE
"249","A2XNLWE8B2EG2L","3D5G8J4N5A465I4OQIHKZ5OSST5VTZ",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"250","A2XQ3CFB5HT2ZQ","30Z7M1Q8UYK3FA92CPFTCMEST6K8AN",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"251","A2Y0WNHMT4PZ4C","3MGHRFQY2LPMT322XRGUMTQHDZAY0Z",54,0,0,TRUE,TRUE,1,7,TRUE
"252","A2YO837C0O1E91","3Y3CZJSZ9KTCR9CHG2UCVSTBRK75RQ",54,0,0,TRUE,TRUE,1,7,TRUE
"253","A2YTQDLACTLIBA","3EHIMLB7F7ZIPXHGIVPLT81W61A8HY",54,0,0,TRUE,TRUE,1,7,TRUE
"254","A2Z6NL0CTXY0ZB","3J94SKDEKIPIQZTCY1ZSQ3C7CJG5DK",54,0,0,TRUE,TRUE,1,7,TRUE
"255","A2Z6NL0CTXY0ZB","3DTJ4WT8BDFLPJR11KHSLP1NCSZEZY",54,0,0,TRUE,TRUE,1,7,TRUE
"256","A2ZZW6KME1FUDU","3SX4X51T809602WIJ64P984S8BNOA5",54,0,0,TRUE,TRUE,1,7,TRUE
"257","A304UJAE051J89","3X4Q1O9UBHMOH0YKC3S5ZH2273HO7E",54,0,0,TRUE,TRUE,1,7,TRUE
"258","A30KC02KN4QAYE","3YGE63DIN8XI4Y72IQY61W512RAW0Y",54,0,0,TRUE,TRUE,1,7,TRUE
"259","A30UE6DWFNUCWX","37MQ8Z1JQEWTPD5GCEK85HJWAXUY2J",54,0,0,TRUE,TRUE,1,7,TRUE
"260","A3112NXM8JFNUQ","3M4KL7H8KVNKH8DENRP2H7PYJHO166",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"261","A320QA9HJFUOZO","3K2CEDRACB1NFVAFCQGTC95F10TTMG",54,0,0,TRUE,TRUE,1,7,TRUE
"262","A320QA9HJFUOZO","3ZUE82NE0A1YB1QAN51LQNPJPK7F8C",54,0,0,TRUE,TRUE,1,7,TRUE
"263","A33QP2NKKMLKUY","3HYV4299H0W65NQESUHF854JELI8EI",54,0,0,TRUE,TRUE,1,7,TRUE
"264","A33S7UYXRIGYDR","3S8A4GJRD3303KTCU59ROVWE8LUV6O",54,0,0,TRUE,TRUE,1,6,FALSE
"265","A34SIGOLUGKIHJ","38XPGNCKHT0MOXPYBHGCRXC0CUOV43",54,0,0,TRUE,TRUE,1,7,TRUE
"266","A3686GG56DXS8W","3TZ0XG8CBUKPARZXKJ1TGR38NO2898",54,0,0,TRUE,TRUE,1,7,TRUE
"267","A368U10UFMP2J6","36818Z1KV3DHED3W08KXL56HDKS3AQ",54,0,0,TRUE,TRUE,1,7,TRUE
"268","A3696JXTRKL2FI","3J9L0X0VDFM00SVFIMHZU76U5V4W9A",54,0,0,TRUE,TRUE,1,7,TRUE
"269","A369RF97DE3FAI","3KI0JD2ZU1IYSUSGC76BIHGBM3O678",54,0,0,TRUE,TRUE,1,7,TRUE
"270","A36SNA9WFYDKI5","3OWZNK3RYLPC84LB2DNJ2WDJE9K2UQ",54,1,0.0185185185185185,TRUE,TRUE,1,5,FALSE
"271","A36UFZOEMNO9GJ","3MGHRFQY2LPMT322XRGUMTQHDZB0Y2",54,0,0,TRUE,TRUE,1,7,TRUE
"272","A36ZCMI06QXVG8","32TZXEA1OLK62L9043WNK95KNQI14L",54,0,0,TRUE,TRUE,1,7,TRUE
"273","A36ZKMRJCHF2HX","35A1YQPVFEGZYA9YQF03H0SK4OO5IM",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"274","A373BJ7K3G0DSJ","3OQQD2WO8I6WKVMUCWCA23U0QSX3IU",54,0,0,TRUE,TRUE,1,7,TRUE
"275","A376RFEFI88BBA","3S4TINXCC0NBJC1APK4L4JOYQT8OB0",54,0,0,TRUE,TRUE,2,7,FALSE
"276","A378DVZDTWCGQ7","32XN26MTXZJ2T4V3ECR4SLOL4K70LA",54,0,0,TRUE,TRUE,6,7,FALSE
"277","A37QSTGGV90MFH","35F6NGNVM8J4US3S8KE4TR8P6BYT75",54,0,0,TRUE,TRUE,1,7,TRUE
"278","A38IPIPA3T3G4","3566S7OX5DJ3L8RJ61UUNLPUES8175",54,0,0,TRUE,TRUE,1,7,TRUE
"279","A390FP6231I631","302U8RURJZ18A5Z4TMV8Q6I03BJNVQ",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"280","A395NSOQ0WFA31","3BAKUKE49HCD3RBYFFS0S2GUF41R1T",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"281","A397HP5TSIF2LO","3LN50BUKPVB5HLZNVX6U7MPTCSILP1",54,0,0,TRUE,TRUE,1,7,TRUE
"282","A39ICPRR4OS3OX","3OEWW2KGQJB4Y9ZU3GVRZ9CYTEKOD7",54,0,0,TRUE,TRUE,1,7,TRUE
"283","A3A3R002WFC7U3","3AFT28WXLF2L6KFGVUW2Q6SBLJSOI9",54,0,0,TRUE,TRUE,1,2,FALSE
"284","A3A3R002WFC7U3","3ZQX1VYFTD5SHE33M8KBDHYXINNO81",54,0,0,TRUE,TRUE,1,7,TRUE
"285","A3A3R002WFC7U3","3ZTE0JGGCESUTHTG3K0GF3UG8E8OC7",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"286","A3A7HDHB9NTFGR","3N7PQ0KLI5PK4QK8GDMJHOW8YZQ3EL",54,0,0,TRUE,TRUE,1,7,TRUE
"287","A3ADHMAWDD7M6V","3CMV9YRYP319VAWP0K1AAQ3H3TCLJ1",54,0,0,FALSE,FALSE,4,7,FALSE
"288","A3AQTZD885IB36","37NXA7GVST6IM5WJH9FTDEEBYGJLVM",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"289","A3B2YRXL26RPVH","3S37Y8CWI80Z3MP31RL8DZVEJ3QW4E",54,3,0.0555555555555556,TRUE,TRUE,1,7,TRUE
"290","A3B7TNVOISSZ2O","3K3G488TR28CF8XH3N5CQ2J6VY55QP",54,0,0,TRUE,TRUE,1,7,TRUE
"291","A3BLJ0L2HP25YU","3EQVJH0T40L1NH94LT0GK4XJKEUTH7",54,3,0.0555555555555556,TRUE,TRUE,1,7,TRUE
"292","A3BOKBPGFIJ16O","3X2LT8FDHWI0MNC5DUBLUBBJLPMW8L",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"293","A3CAWV4I3H12IE","3T5ZXGO9DEOAMMH6ABCSF6Q1WXCQZG",54,2,0.037037037037037,TRUE,TRUE,4,5,FALSE
"294","A3CI73EFDLS3OF","37VHPF5VYC3R8P60W3BKIH4GT958CP",54,0,0,TRUE,TRUE,1,7,TRUE
"295","A3CTXNQ2GXIQSP","3ZUE82NE0A1YB1QAN51LQNPJQMX8F0",54,0,0,TRUE,TRUE,1,7,TRUE
"296","A3CTXNQ2GXIQSP","3SMIWMMK615YKKJIGXCQQ3T8HEPUW5",54,0,0,TRUE,TRUE,1,7,TRUE
"297","A3E7YSLM7WU3AT","3U74KRR67MLTXDVFORVTPOUF6Q3NTA",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"298","A3E8SXH0BAYG85","3RSBJ6YZECQ1WTDQUMQHN9FJ5R0OFI",54,0,0,TRUE,TRUE,1,7,TRUE
"299","A3EHDY67QENKPT","3XBYQ44Z6P4JK74TGSMGL776Z27TW7",54,0,0,TRUE,TRUE,1,7,TRUE
"300","A3EP5HTL8IEJTA","3XABXM4AJ15V2QGJ1LCF2MTXXO68QU",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"301","A3ET986FZ192TK","3R15W654VDTQHX02VALJ7RF3HO4LQS",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"302","A3F51C49T9A34D","3LB1BGHFL2WN9CZTVT4464SMAA7TY6",54,0,0,TRUE,TRUE,1,7,TRUE
"303","A3F5Z5S2AHMN2O","3YZ7A3YHR5TOSOCUVRUHL2Y7DMQ5SE",54,0,0,FALSE,TRUE,1,7,TRUE
"304","A3FJCLBK3HF4PD","3NBFJK3IOHI7AT9L56WZ5UFV660OGH",54,0,0,TRUE,TRUE,1,7,TRUE
"305","A3FNC8ELMK8YJA","3ZFRE2BDQ9EUVJIIWP7K9EMUT0ZXZK",54,0,0,TRUE,TRUE,1,7,TRUE
"306","A3FNC8ELMK8YJA","3CRWSLD91K472357G9UUIZZS1QNMOT",54,0,0,TRUE,TRUE,1,7,TRUE
"307","A3FPBLKQZ3U2WP","3HA5ODM5KAS5QIR91ICUP0S6QARVSA",54,0,0,TRUE,TRUE,1,7,TRUE
"308","A3FT3XPTOWHJMY","3MIVREZQVHYFXRIKAA9ISR2OSOZQKU",54,0,0,FALSE,FALSE,1,7,TRUE
"309","A3G5IPGLH1IIZN","371DNNCG4428U68BIP6A7R4KHV58T8",54,0,0,TRUE,TRUE,1,7,TRUE
"310","A3G5OWGKHW6OL5","3J06WJ78HNKLIA8DVDHZ0NCDPELVVF",54,0,0,FALSE,TRUE,1,7,TRUE
"311","A3G8OON0TDPN1E","3QMELQS6Y5B8ADCVLL4HNY7BNFHR6R",54,0,0,TRUE,TRUE,1,7,TRUE
"312","A3GXC3VG37CQ3G","3MWOYZD5WVODKLQ7SA9UVEOS7IMONP",54,0,0,TRUE,TRUE,1,7,TRUE
"313","A3HEYIOPD563MD","34F34TZU7WZ3UOAHQEJ5VU48XTLJ2A",54,0,0,TRUE,TRUE,2,7,FALSE
"314","A3HP7L563UF5DW","36FFXPMST9OLAP4WPCEHQURWL6DOHG",54,0,0,TRUE,TRUE,1,7,TRUE
"315","A3HYKJ2457U3EN","3LVTFB9DE5IAV5M1KJO3UZAVL7IQGR",54,0,0,TRUE,TRUE,4,3,FALSE
"316","A3HYKJ2457U3EN","38EHZ67RIMSJAQO9SQHMDQQQA4WMG6",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"317","A3HZFB2JLF3JMY","31J7RYECZLQ20TGLAVV46Q7V9CD1LE",54,0,0,TRUE,TRUE,1,7,TRUE
"318","A3HZFB2JLF3JMY","379OL9DBSSE4PXQFXNZNF4RAF1F9YS",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"319","A3I1W58P6SIV26","3UL5XDRDNCJ694XLHTOC4BY61SJ85H",54,0,0,TRUE,TRUE,1,7,TRUE
"320","A3I1W58P6SIV26","3GITHABACYLZDE125CBXO1LP5B12N3",54,0,0,TRUE,TRUE,1,7,TRUE
"321","A3I9FTHSULHPYS","3ATYLI1PRT2H1VZMDCH2277BYYHOJL",54,0,0,TRUE,TRUE,1,7,TRUE
"322","A3I9FTHSULHPYS","3X878VYTIEIUBNLRD09FCNTOE01F7P",54,0,0,TRUE,TRUE,1,7,TRUE
"323","A3ICFB5LP54FO2","306W7JMRYYY8YKEUI3FP7XYYBO58BI",54,0,0,TRUE,TRUE,1,7,TRUE
"324","A3IRFD9O4M284F","3SD15I2WD2UGRBRTAV3L504VH12633",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"325","A3IRFD9O4M284F","37VE3DA4YUH1RVFNL79VKARXD55HBB",54,0,0,TRUE,TRUE,1,7,TRUE
"326","A3K9GTQBOI7O5A","3OZ4VAIBEXFCRF8JEO3GXZ1JUREVJU",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"327","A3KF6O09H04SP7","3XJOUITW8URE0A874JNATIPKB1QQT0",54,0,0,TRUE,TRUE,1,7,TRUE
"328","A3KF6O09H04SP7","33P2GD6NRNS2KYJHRKMOJDAN0ZEHKV",54,0,0,TRUE,TRUE,1,7,TRUE
"329","A3KF6O09H04SP7","3IZPORCT1F9O72WCH4VLKPW1VR8HRO",54,0,0,TRUE,TRUE,1,7,TRUE
"330","A3KK1BNF5H0N1Z","3DW3BNF1GHIN7YC0NK6P89S5EGL8VO",54,0,0,TRUE,TRUE,1,7,TRUE
"331","A3KK1BNF5H0N1Z","3126F2F5F83RBFPVEBJQURZ92TSPEO",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"332","A3MKLN7QFTETQ","379OL9DBSSE4PXQFXNZNF4RAG34Y9B",54,0,0,TRUE,TRUE,1,7,TRUE
"333","A3MLUEOP3CCLXL","37ZQELHEQ0YPKI5VFUUH3AZNCI7NM9",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"334","A3N0QZ9ZKUCTCQ","33NOQL7T9OZ4GIHAOHVSTF512RR8ZO",54,0,0,TRUE,TRUE,1,7,TRUE
"335","A3NXT3OVGL7QNR","37Y5RYYI0P5XU7W41XDCDLPR6LZXSF",54,0,0,TRUE,TRUE,1,7,TRUE
"336","A3NXT3OVGL7QNR","3WRAAIUSBJZTUBAAKXRLSLVLJD3AX2",54,0,0,TRUE,TRUE,1,7,TRUE
"337","A3O5TJE0GU5TPB","35ZRNT9RUIY6GHXXARPFM0QM21VO39",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"338","A3OHYXTHW11HS7","3J9UN9O9J3SWYE73BRFRC6BT0V1J0Q",54,0,0,TRUE,TRUE,1,7,TRUE
"339","A3OT9EHUD1UORR","3Y40HMYLL1ID9KO8Q28CSM7FRIKXUV",54,0,0,FALSE,TRUE,6,6,FALSE
"340","A3OT9EHUD1UORR","3PA41K45VN4620ALR35KOH7SG6O7PK",54,0,0,TRUE,TRUE,1,7,TRUE
"341","A3OZ8KF0HWSVWK","3OPLMF3EU5N5E0NAFIT23XKYCDHLN5",54,0,0,TRUE,TRUE,1,7,TRUE
"342","A3PDR75KYPYK4Z","34HEO7RUG6U9XFOYBYLT339XJY7RAH",54,0,0,TRUE,TRUE,1,7,TRUE
"343","A3PDR75KYPYK4Z","37SQU136V7OPAMCHHLDLMBYHB68118",54,0,0,TRUE,TRUE,1,7,TRUE
"344","A3PLWSCPFLCEGI","3O4VWC1GEW6SF660UEXAE49037LJ3L",54,0,0,FALSE,FALSE,1,7,TRUE
"345","A3PR7FCPPZ88JR","37M4O367VJILUTZPBUYV9TZ1LX85M2",54,0,0,TRUE,TRUE,1,7,TRUE
"346","A3PRQ2GSU42718","3CO05SML7V5DW2QGJWO0EXXKACVR0Q",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"347","A3PYD7EU2WFST6","3VI0PC2ZAYKIWF4BUGW3TGFQ9WWXOI",54,0,0,TRUE,TRUE,1,7,TRUE
"348","A3PYD7EU2WFST6","344M16OZKIFR8UDIYW6YQ2UE2ERENH",54,0,0,TRUE,TRUE,1,7,TRUE
"349","A3QHX7BMC3RJYQ","3M47JKRKCX12S8XZMCYHWHC6XNU86X",54,0,0,TRUE,TRUE,1,7,TRUE
"350","A3QRZPJT2CT2IK","38F60IALAGHQCH38NLTVECY2YXST05",54,0,0,TRUE,TRUE,1,7,TRUE
"351","A3RCX3IQ8L6HHW","3PCPFX4U40Q4H5Q69ZILCEAJKSIQFS",54,0,0,TRUE,TRUE,1,7,TRUE
"352","A3RKG5PZN97RD5","3R15W654VDTQHX02VALJ7RF3HO4QLX",54,0,0,TRUE,TRUE,1,7,TRUE
"353","A3RKG5PZN97RD5","3JTPR5MTZSCQ45ZMQILFUG7XVQN5K2",54,0,0,TRUE,TRUE,1,7,TRUE
"354","A3ROADR7T6811","3L55D8AUFAX6NVXI979EHUSIMO7YCS",54,0,0,TRUE,TRUE,1,7,TRUE
"355","A3ROADR7T6811","3UUSLRKAUL3XD37VMUEPONQ32NL7D6",54,0,0,TRUE,TRUE,1,7,TRUE
"356","A3RVHUY67SVXQV","3HRWUH63QU2RCBKPNVDVM8O1QNI5N2",54,0,0,TRUE,TRUE,1,7,TRUE
"357","A3RVHUY67SVXQV","3BDORL6HKKDXQULWVCHK9YZLIZ3CRA",54,0,0,TRUE,TRUE,1,7,TRUE
"358","A3S0C974DF3EJY","371Q3BEXDH9MZ2WJ2F1XA652ELXSZ7",54,0,0,TRUE,TRUE,4,5,FALSE
"359","A3S3WYVCVWW8IZ","3EGKVCRQFWSNDQ5CV7DJ6AM0437YBL",54,0,0,TRUE,TRUE,1,7,TRUE
"360","A3U21PUMQ6NGT2","3RBI0I35XE3IAV1ZGEYDOROOGBUY3U",54,0,0,TRUE,TRUE,1,7,TRUE
"361","A3U2UNSYDPS933","3BA7SXOG1JQVERVJE01F7C32TA88RV",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"362","A3UV55HC87DO9C","3V8JSVE8YYQLKTHW5YF97ISL70KYEL",54,0,0,TRUE,TRUE,1,7,TRUE
"363","A3UV55HC87DO9C","344M16OZKIFR8UDIYW6YQ2UE2ERENH",54,0,0,TRUE,TRUE,1,7,TRUE
"364","A3UYWL2FM5U086","3EPG8DX9LKQRFWW23AQNQXTWQ2J5PY",54,0,0,TRUE,TRUE,1,7,TRUE
"365","A3V2XCDF45VN9X","3WGZLY9VCHM1DHCEWZ6V2NMYE9H8DP",54,0,0,FALSE,FALSE,1,7,TRUE
"366","A3V2XCDF45VN9X","309D674SHZLAAN47ZFVU9JUH067CBQ",54,0,0,FALSE,FALSE,1,7,TRUE
"367","A3V2XCDF45VN9X","3ZFRE2BDQ9EUVJIIWP7K9EMUSX9ZXP",54,0,0,FALSE,FALSE,1,7,TRUE
"368","A3V9JFVZQ2XF4Y","3H781YYV6TIP37I2VSSAZ106SY2TER",54,0,0,TRUE,TRUE,1,7,TRUE
"369","A46VRWITPQESE","3DWGDA5POF45WYSFOZXATZ5X0AEV1Q",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"370","A4E1UYPDHE8D8","3JMNNNO3B14P08AGXD2KKKYGZPUW2I",54,0,0,TRUE,TRUE,1,7,TRUE
"371","A4T4577P6JL6R","30F94FBDNRKRW46IL1QKYTULP1PTBR",54,0,0,TRUE,TRUE,1,7,TRUE
"372","A4VAIK6L0GV7Y","30UZJB2POHCK87RF5CTGDUQVL6R35K",54,0,0,TRUE,TRUE,1,7,TRUE
"373","A4ZPIPBDO624H","3W0XM68YZPVRGNY3PVJ3RQUGKC81KB",54,0,0,TRUE,TRUE,1,7,TRUE
"374","A5BMKZRGHNSRT","3CKVGCS3PG5PXHQTYLO5472GWEF0SO",54,0,0,TRUE,TRUE,1,7,TRUE
"375","A6KB4VHCZYTY2","31GN6YMHLPSI57RERSHQB2BKXJTSWH",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"376","A6KB4VHCZYTY2","3NRZ1LDP7W6PMAGRAYX3F10RQY0ZP1",54,0,0,TRUE,TRUE,1,7,TRUE
"377","A748N8WFG2HR4","382GHPVPHSR2CONFR7A682KHLAW34F",54,2,0.037037037037037,TRUE,TRUE,1,7,TRUE
"378","A7ERZELTAMWL5","3R6RZGK0XFC2M43I0O4J7MG77VNVYO",54,1,0.0185185185185185,TRUE,TRUE,1,7,TRUE
"379","A7KQP4VVA7DVE","3KVQ0UJWPXLHZ5T3FW4IIR1SJZM5WT",54,0,0,TRUE,TRUE,1,7,TRUE
"380","A7YUC0I3Y4LRG","3XQ4XW3OD9CWTRT7D8SJNVVVTCZ2SA",54,0,0,TRUE,TRUE,2,7,FALSE
"381","A8028AFBBS29G","3087LXLJ6MGGTCL7S1O6X8J17OL0F5",54,0,0,TRUE,TRUE,1,7,TRUE
"382","A8C3WNWRBWUXO","38Z7YZ2SB32ORWSWA7O6FBNB0KAQIJ",54,0,0,TRUE,TRUE,1,7,TRUE
"383","A8J7DDQHGHJKP","3KG2UQJ0MJOG5X3N7N1YKJJSMJ4QNZ",54,0,0,TRUE,TRUE,1,7,TRUE
